"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000007922.1",91.5170575415591,-0.809800546091955,0.177970521017197,-4.5501948382435,5.35962642476369e-06,0.000712588889879843
"ENSGACT00000018543.1",4.40742166186808,-1.6574883347835,0.364147572147603,-4.55169404263295,5.32156855226636e-06,0.000712588889879843
"ENSGACT00000003269.1",20.0929649681993,-1.81805444854756,0.399863036503005,-4.54669294878398,5.44954108560274e-06,0.000718074351261832
"ENSGACT00000003041.1",33.4662664018659,-0.961158182130707,0.211729062551688,-4.53956660718726,5.63699718410446e-06,0.000729743898622927
"ENSGACT00000019655.1",20.7898649638852,1.58464365819657,0.348990771647711,4.54064630624729,5.60820456155129e-06,0.000729743898622927
"ENSGACT00000009352.1",6.91272028493887,-1.70718714379172,0.376704512881486,-4.53189989876446,5.84555503045394e-06,0.00075016261860382
"ENSGACT00000003828.1",15.5092188420998,2.69352408523098,0.59468729368252,4.5293116463809,5.91761604720471e-06,0.000752863600212476
"ENSGACT00000017847.1",15.5623465568909,1.39135118863472,0.307577880333987,4.52357362994993,6.08041532929969e-06,0.000765797999976962
"ENSGACT00000020262.1",5.49054784384385,-1.32593070379843,0.293211613014312,-4.52209477710459,6.12306301648472e-06,0.000765797999976962
"ENSGACT00000024180.2",2.8820369807186,1.98153139422387,0.439005035263544,4.51368716769801,6.37101723726721e-06,0.000790113213341088
"ENSGACT00000004216.1",14.0638830756962,-2.11098503131734,0.470942755803896,-4.48246629829544,7.37852981781763e-06,0.000894510415462542
"ENSGACT00000010312.1",19.1953330095573,-0.784463950460817,0.17496315412698,-4.48359515679221,7.33958503142174e-06,0.000894510415462542
"ENSGACT00000024490.1",64.3288339818375,-0.835735462814275,0.186464824002444,-4.48200065232314,7.39465176083684e-06,0.000894510415462542
"ENSGACT00000002976.1",14.0690404578692,-1.1043078120628,0.246705277859663,-4.47622289090622,7.59751679428556e-06,0.000896993222800531
"ENSGACT00000017921.1",2140.58704088637,0.524116504802153,0.117027726980559,4.47856690311707,7.51458196458636e-06,0.000896993222800531
"ENSGACT00000024865.1",2.68600531498165,-1.63741718947173,0.365796139429744,-4.47631074517181,7.5943926482159e-06,0.000896993222800531
"ENSGACT00000015423.1",5.94567847291454,1.79887728992336,0.402182092300746,4.47279310630815,7.72044679253261e-06,0.000904272648922192
"ENSGACT00000002755.1",48.7967623801907,0.634463317554692,0.141983585391687,4.46856807992565,7.87449511721662e-06,0.000915053534959708
"ENSGACT00000016516.1",15.8535390897756,1.33189589923984,0.298178235949481,4.46677771433826,7.94065610742547e-06,0.000915532834635821
"ENSGACT00000009488.1",50.5520579939619,-0.488541186322608,0.109724327892497,-4.45244182130017,8.48992477410826e-06,0.000971273719506122
"ENSGACT00000026057.1",1.17015814324148,-2.26170181875125,0.508558314077501,-4.44728117925643,8.69639730505941e-06,0.000987241780215898
"ENSGACT00000023942.1",29.0790662361639,0.610001074753789,0.137228540432495,4.4451472910175,8.78316705290573e-06,0.000989480758525059
"ENSGACT00000006677.1",33.0463163824237,0.63236321461516,0.142409123434462,4.44046841497608,8.97632793110713e-06,0.00100171675366805
"ENSGACT00000007295.1",67.446920108627,-1.44343920631017,0.325154267596516,-4.43924423006907,9.02753274412867e-06,0.00100171675366805
"ENSGACT00000003163.1",44.1143239353471,1.78468228573291,0.402214804124832,4.43713723968005,9.11631747962837e-06,0.00100401950271907
"ENSGACT00000007081.1",6.61849748678802,1.62504205120934,0.367630030390997,4.42031911669731,9.85552520936666e-06,0.00106817129865911
"ENSGACT00000011368.1",23.9654463730361,-0.818139683811588,0.185082962895398,-4.42039435187759,9.85209436622122e-06,0.00106817129865911
"ENSGACT00000026809.1",21.4226327747419,-1.66744274984208,0.377335004062467,-4.41899832215416,9.91594172084959e-06,0.00106817129865911
"ENSGACT00000019036.1",8.53956060267685,-1.91886118521266,0.434889102769116,-4.41229999324999,1.02278262818884e-05,0.00109378449469645
"ENSGACT00000010900.2",8.69727882459533,-1.47391829470357,0.334727492269243,-4.40333802494479,1.06597878184255e-05,0.001131778047657
"ENSGACT00000014290.1",8.28176439803681,-2.01220975851274,0.45717008597962,-4.40144668302388,1.07531493426334e-05,0.00113353555713274
"ENSGACT00000018786.1",27.25634556624,0.727095703503055,0.16540904765015,4.39574324278141,1.10394363395853e-05,0.00114176751154568
"ENSGACT00000018847.1",5.22328243241966,-1.14183948356186,0.259696563771107,-4.39682168674464,1.09847513331811e-05,0.00114176751154568
"ENSGACT00000025074.1",21.5109807986367,2.28244593928641,0.519295547506755,4.39527346276105,1.10633388095292e-05,0.00114176751154568
"ENSGACT00000018684.1",15.9229361187092,-1.28476919052999,0.292522204310104,-4.39203989167262,1.12292088856343e-05,0.00115083794954299
"ENSGACT00000001541.1",10.8052865221725,0.805480220304002,0.183753108211314,4.383491676112,1.16792113435963e-05,0.00118870207592272
"ENSGACT00000004940.1",63.5347629132963,-1.49107687283034,0.340476921810312,-4.3793772127118,1.1901895976917e-05,0.00120306973169412
"ENSGACT00000007890.1",18.1701882857579,-1.55749381302489,0.355936455357732,-4.37576367798443,1.21008062884711e-05,0.0012148550966344
"ENSGACT00000003209.1",45.1499007003592,0.45082326810655,0.103306196241344,4.3639518684178,1.27733692702479e-05,0.00127085449349968
"ENSGACT00000011666.1",15.1017085356944,-1.73505938002177,0.397678458176976,-4.36297049625362,1.28308252833346e-05,0.00127085449349968
"ENSGACT00000022952.1",43.2804944575672,0.647770695942582,0.148737504761633,4.35512681875834,1.32989901644555e-05,0.00130844331231357
"ENSGACT00000003279.1",12.2890860961886,0.821541729701533,0.188947036343584,4.34800008298425,1.37384552369237e-05,0.00134272928732795
"ENSGACT00000008612.1",14.2294828437057,-1.35047221249447,0.310875978798406,-4.34408672459769,1.39856261155095e-05,0.00135789388297822
"ENSGACT00000002283.1",231.752473907785,0.538832541359458,0.124167768008466,4.3395524458708,1.42773191120255e-05,0.00137351908492813
"ENSGACT00000009900.1",2.00495434707694,-2.45780137738735,0.566483155658922,-4.33870160627897,1.43326967799791e-05,0.00137351908492813
"ENSGACT00000002963.1",7.64647979733588,-1.62492215908396,0.374684174405366,-4.33677819903325,1.44586394042681e-05,0.00137664903437541
"ENSGACT00000021934.1",73.7412621093001,-0.565458852429687,0.130449214249277,-4.33470493236658,1.45955763259391e-05,0.00138077894498852
"ENSGACT00000000461.1",14.5249554027335,0.861785226583711,0.198948252995918,4.33170542392947,1.47958812312828e-05,0.00139081283574059
"ENSGACT00000015718.1",3.68724744547587,1.84812280432095,0.42720043733159,4.32612573120202,1.51754823015761e-05,0.00141746688485227
"ENSGACT00000002641.1",250.805538240991,0.397858660900515,0.0922315074761534,4.31369574007432,1.60547863247568e-05,0.00146257121346148
"ENSGACT00000021387.1",62.4969191733423,-0.732160443239574,0.169689739998251,-4.31470071936655,1.59819267685601e-05,0.00146257121346148
"ENSGACT00000021419.1",4.76578032808793,-1.41226132827193,0.327319388370913,-4.31462778694788,1.5987203639844e-05,0.00146257121346148
"ENSGACT00000026344.1",19.9126957635653,-1.52116751258167,0.352522773501097,-4.31509005070545,1.59537855966158e-05,0.00146257121346148
"ENSGACT00000013274.1",10.2022645877756,-0.716611097833872,0.166265468316426,-4.31004167666411,1.63223781889431e-05,0.00146881498361233
"ENSGACT00000015953.1",1.64925985974438,1.66160509317849,0.385466321284804,4.31063623831044,1.62785499810364e-05,0.00146881498361233
"ENSGACT00000003822.1",2.20288952231207,-1.60743444645844,0.374793017197529,-4.28885911076423,1.79593243942953e-05,0.00160632551158188
"ENSGACT00000019435.1",1.71886067260898,-2.27509409447113,0.531141802015184,-4.28340244702881,1.84056817132085e-05,0.00163633163086464
"ENSGACT00000004459.2",7.18278596181116,-1.48236818144467,0.347619598973098,-4.26434005971967,2.00493898075024e-05,0.00177178978909653
"ENSGACT00000012165.1",297.65851878384,0.494712635735443,0.116160894495278,4.25885697493103,2.05474881843683e-05,0.00180499899181492
"ENSGACT00000016165.1",5.58623233025388,-1.73015814972368,0.407715634722243,-4.24354133709479,2.20019821312669e-05,0.00192133285380613
"ENSGACT00000012308.1",17.7106868486085,-1.17720943634439,0.27749902618037,-4.24221105402807,2.21328401625981e-05,0.00192139091246837
"ENSGACT00000003635.1",12.9742370592842,-2.04387881242608,0.482598738550332,-4.23515158486663,2.2839758130678e-05,0.00195970436332875
"ENSGACT00000019609.1",17.4665756375429,0.769925139679491,0.181761843864285,4.23590079914883,2.27637265876067e-05,0.00195970436332875
"ENSGACT00000024695.1",5.33465129257615,-1.98938598738559,0.470412432606236,-4.22902510540325,2.34706156549315e-05,0.0020021927504941
"ENSGACT00000014633.1",10.3994680564553,-1.14075946835663,0.270323403010177,-4.21998042216748,2.44323535197711e-05,0.0020722567427861
"ENSGACT00000004269.1",17.7335127106982,1.24548442501974,0.295501586617277,4.2148146792621,2.49983374839471e-05,0.00210814551193195
"ENSGACT00000018843.1",1.5527597851557,-2.37420463013274,0.564065501005142,-4.20909384796979,2.56396884268415e-05,0.00214994614660981
"ENSGACT00000011605.1",20.3335032502062,-2.11047717245797,0.5020141751046,-4.2040190837604,2.62216814921232e-05,0.0021712182231853
"ENSGACT00000012773.1",1.87257558684081,-1.54207222188456,0.367004076943881,-4.20178499030777,2.6481859342279e-05,0.0021712182231853
"ENSGACT00000017094.1",4.64628403811844,-2.64036029193722,0.628251666735443,-4.2027111613682,2.63737028669303e-05,0.0021712182231853
"ENSGACT00000022475.2",146.010782407618,0.39482978007327,0.0939256067500249,4.20364364665832,2.62652335041855e-05,0.0021712182231853
"ENSGACT00000004556.1",21.7153094445085,0.636417001811176,0.15187758710019,4.19032863217236,2.78550723178506e-05,0.00225203706061543
"ENSGACT00000014281.1",4.96740939900242,-1.60103404318054,0.382130560371594,-4.18975661518318,2.79253816298024e-05,0.00225203706061543
"ENSGACT00000019809.1",12.7860077576466,0.890371056146809,0.212465695952677,4.19065794200077,2.7814671661064e-05,0.00225203706061543
"ENSGACT00000000577.1",3.21675904692381,-2.56027944157316,0.612228794855356,-4.18189974579364,2.89083443070443e-05,0.00231863774610522
"ENSGACT00000022282.1",66.7429538715105,0.459918593799722,0.110277655269229,4.17055107561806,3.03863939101718e-05,0.00241098065229202
"ENSGACT00000026557.1",4.35811843152917,-1.10278905864458,0.264408057731865,-4.17078461263427,3.0355267102753e-05,0.00241098065229202
"ENSGACT00000010004.1",1.66907741353352,-1.76596999000558,0.423863085746441,-4.16636892758808,3.09489701961566e-05,0.0024424861077801
"ENSGACT00000026226.2",14.2200849405764,-1.38089226140877,0.332210083493973,-4.15668376734816,3.2290045524136e-05,0.00253476857364467
"ENSGACT00000023086.1",83.600920251561,0.739575241820342,0.17830005492636,4.1479249242284,3.35502373915759e-05,0.00261975874827977
"ENSGACT00000012447.1",42.251043471906,-1.64573770434136,0.396918159535138,-4.14628976983268,3.3790614401994e-05,0.00262464151234015
"ENSGACT00000021283.2",2.06524223624912,-1.86014377162348,0.449435848941322,-4.13884156327356,3.49063895951568e-05,0.00269711255311688
"ENSGACT00000005691.1",14.9641837668244,-0.857448602260808,0.207412381507947,-4.13402804609307,3.56459946624823e-05,0.00273991452723393
"ENSGACT00000002295.1",34.8634392916952,0.674045765933078,0.163395559502108,4.12523919246643,3.70349653572969e-05,0.00281470531516868
"ENSGACT00000010255.1",26.0232103807692,0.558368286495629,0.135371586884736,4.12470814108915,3.71205168981221e-05,0.00281470531516868
"ENSGACT00000012712.1",5.8573089117128,-1.65981582750051,0.402450782897918,-4.12427034070778,3.71911869127181e-05,0.00281470531516868
"ENSGACT00000016340.1",6.09639996977908,-1.70202437751938,0.41299761834036,-4.12114816632359,3.76988863355965e-05,0.00282914976959922
"ENSGACT00000023659.1",36.4965783416395,1.52967231223833,0.371212852089244,4.12074178905471,3.77654495603094e-05,0.00282914976959922
"ENSGACT00000027233.1",30.0285610605036,-1.6061628320841,0.39029556845282,-4.11524742248836,3.86764312497794e-05,0.0028827614766881
"ENSGACT00000024597.1",13.799751080079,-0.739213373773104,0.179705566234712,-4.11346954499796,3.89756481317969e-05,0.00289046540265859
"ENSGACT00000003127.1",3.12908707919601,-1.76943455170828,0.431962459319796,-4.09626927880394,4.19861527578843e-05,0.00309815821200428
"ENSGACT00000023034.1",1.52049064242336,-1.59385736785864,0.38922251236267,-4.09497733875556,4.22209682722874e-05,0.00309998532220108
"ENSGACT00000002112.1",131.838818477831,0.523399699143621,0.128104636666966,4.08572017970203,4.39403088162544e-05,0.0031992139277875
"ENSGACT00000007935.1",15.379776313128,0.838941254450062,0.205352405923572,4.08537338862394,4.40059918241538e-05,0.0031992139277875
"ENSGACT00000009504.1",7.92746122406639,2.66459576350746,0.652803695469965,4.08177187414537,4.46936551765622e-05,0.0032332792308613
